年,月日,気温
1959,8月25日,25.5
1959,8月26日,25.6
1959,8月27日,28.1
1959,8月28日,28.5
1959,8月29日,29.3
1959,8月30日,28.5
1959,8月31日,28.2
1959,9月1日,28.3
1959,9月2日,29.5
1959,9月3日,25.4
1959,9月4日,23.3
1959,9月5日,22.2
1959,9月6日,22.5
1959,9月7日,24.5
1959,9月8日,25.8
1959,9月9日,25.3
1959,9月10日,23.9
1959,9月11日,25.3
1959,9月12日,26.6
1959,9月13日,23.5
1959,9月14日,23.1
1959,9月15日,23.6
1959,9月16日,24.3
1959,9月17日,24.3
1959,9月18日,28.2
1959,9月19日,26.9
1959,9月20日,23.9
1959,9月21日,23.4
1959,9月22日,22.9
1959,9月23日,21.4
1959,9月24日,21.6
1959,9月25日,21.4
1959,9月26日,23
1959,9月27日,26.6
1959,9月28日,20.5
1959,9月29日,19.4
1959,9月30日,21.8
1960,6月1日,16.2
1960,6月2日,17
1960,6月3日,19.6
1960,6月4日,20.1
1960,6月5日,19.1
1960,6月6日,21.2
1960,6月7日,21.9
1960,6月8日,18.6
1960,6月9日,19.8
1960,6月10日,22
1960,6月11日,19
1960,6月12日,17
1960,6月13日,18.2
1960,6月14日,20.5
1960,6月15日,21.8
1960,6月16日,18.1
1960,6月17日,21.4
1960,6月18日,23.3
1960,6月19日,22.6
1960,6月20日,21.6
1960,6月21日,20.9
1960,6月22日,24.5
1960,6月23日,24.5
1960,6月24日,23.6
1960,6月25日,24.8
1960,6月26日,23.1
1960,6月27日,25
1960,6月28日,26.2
1960,6月29日,27
1960,6月30日,26.8
1960,7月1日,27
1960,7月2日,25
1960,7月3日,25.9
1960,7月4日,26.8
1960,7月5日,23.8
1960,7月6日,22.8
1960,7月7日,22.2
1960,7月8日,21.4
1960,7月9日,24.8
1960,7月10日,26.5
1960,7月11日,25.2
1960,7月12日,24.5
1960,7月13日,23.4
1960,7月14日,25.7
1960,7月15日,27
1960,7月16日,24.8
1960,7月17日,24.8
1960,7月18日,25.4
1960,7月19日,26.7
1960,7月20日,27.8
1960,7月21日,27.6
1960,7月22日,28.3
1960,7月23日,27.5
1960,7月24日,27.6
1960,7月25日,26.9
1960,7月26日,26.6
1960,7月27日,27.9
1960,7月28日,27.9
1960,7月29日,25
1960,7月30日,25.2
1960,7月31日,26.8
1960,8月1日,29.5
1960,8月2日,28.3
1960,8月3日,28.3
1960,8月4日,29
1960,8月5日,29
1960,8月6日,28.6
1960,8月7日,28.5
1960,8月8日,28.2
1960,8月9日,28.5
1960,8月10日,28.9
1960,8月11日,28
1960,8月12日,28.7
1960,8月13日,26.7
1960,8月14日,21.4
1960,8月15日,22.7
1960,8月16日,23.5
1960,8月17日,23.8
1960,8月18日,23.7
1960,8月19日,21.9
1960,8月20日,23.1
1960,8月21日,27.1
1960,8月22日,25.3
1960,8月23日,23.8
1960,8月24日,23.3
1960,8月25日,24.1
1960,8月26日,26.7
1960,8月27日,26.9
1960,8月28日,28.3
1960,8月29日,27.7
1960,8月30日,27.9
1960,8月31日,28.2
1960,9月1日,26.4
1960,9月2日,26.4
1960,9月3日,26.2
1960,9月4日,27.5
1960,9月5日,23.3
1960,9月6日,23.7
1960,9月7日,21.5
1960,9月8日,23
1960,9月9日,23.7
1960,9月10日,24.6
1960,9月11日,23.5
1960,9月12日,22
1960,9月13日,23.3
1960,9月14日,25.6
1960,9月15日,27.5
1960,9月16日,25
1960,9月17日,24.5
1960,9月18日,25.1
1960,9月19日,27.7
1960,9月20日,23.6
1960,9月21日,23
1960,9月22日,23.2
1960,9月23日,23.5
1960,9月24日,25.2
1960,9月25日,23.1
1960,9月26日,20.8
1960,9月27日,22.2
1960,9月28日,19.1
1960,9月29日,17.1
1960,9月30日,17.8
1961,6月1日,19.7
1961,6月2日,19.8
1961,6月3日,20.1
1961,6月4日,21.5
1961,6月5日,21.9
1961,6月6日,23.3
1961,6月7日,23.5
1961,6月8日,23.7
1961,6月9日,22.4
1961,6月10日,23.3
1961,6月11日,23.6
1961,6月12日,24.1
1961,6月13日,18.9
1961,6月14日,17.9
1961,6月15日,20
1961,6月16日,21.4
1961,6月17日,22
1961,6月18日,23.5
1961,6月19日,22.9
1961,6月20日,23.4
1961,6月21日,23.8
1961,6月22日,23.4
1961,6月23日,24.4
1961,6月24日,24.2
1961,6月25日,22.5
1961,6月26日,23.4
1961,6月27日,24.5
1961,6月28日,24.3
1961,6月29日,24.8
1961,6月30日,25.4
1961,7月1日,25.2
1961,7月2日,24.5
1961,7月3日,25.9
1961,7月4日,27.7
1961,7月5日,24.7
1961,7月6日,26.7
1961,7月7日,27.9
1961,7月8日,30
1961,7月9日,29.8
1961,7月10日,28.8
1961,7月11日,26.4
1961,7月12日,25.7
1961,7月13日,26.8
1961,7月14日,28.5
1961,7月15日,29.8
1961,7月16日,28.2
1961,7月17日,27.6
1961,7月18日,23.3
1961,7月19日,23
1961,7月20日,24.8
1961,7月21日,25.9
1961,7月22日,26.8
1961,7月23日,27.7
1961,7月24日,28.4
1961,7月25日,29.5
1961,7月26日,30.6
1961,7月27日,29.2
1961,7月28日,28.2
1961,7月29日,28.4
1961,7月30日,29.2
1961,7月31日,28.7
1961,8月1日,28.7
1961,8月2日,28.9
1961,8月3日,27.4
1961,8月4日,24.4
1961,8月5日,21.8
1961,8月6日,23.5
1961,8月7日,24.8
1961,8月8日,26.6
1961,8月9日,27.2
1961,8月10日,27.4
1961,8月11日,27.7
1961,8月12日,28.7
1961,8月13日,28.5
1961,8月14日,28.5
1961,8月15日,28.5
1961,8月16日,28.5
1961,8月17日,29.2
1961,8月18日,28.7
1961,8月19日,28.5
1961,8月20日,27.4
1961,8月21日,27.7
1961,8月22日,26.1
1961,8月23日,22.9
1961,8月24日,23.2
1961,8月25日,27.5
1961,8月26日,29
1961,8月27日,29.6
1961,8月28日,27
1961,8月29日,24.2
1961,8月30日,24.2
1961,8月31日,25.2
1961,9月1日,26.7
1961,9月2日,28
1961,9月3日,27.1
1961,9月4日,28.4
1961,9月5日,29.7
1961,9月6日,28.9
1961,9月7日,25
1961,9月8日,24.5
1961,9月9日,26.6
1961,9月10日,27.4
1961,9月11日,25.3
1961,9月12日,24.4
1961,9月13日,25.4
1961,9月14日,26.5
1961,9月15日,27.6
1961,9月16日,27.6
1961,9月17日,24.9
1961,9月18日,22.8
1961,9月19日,21.2
1961,9月20日,20.9
1961,9月21日,22.2
1961,9月22日,24.3
1961,9月23日,25.6
1961,9月24日,27.4
1961,9月25日,24.4
1961,9月26日,26.5
1961,9月27日,22.4
1961,9月28日,22.3
1961,9月29日,22.8
1961,9月30日,21.5
1962,6月1日,21.2
1962,6月2日,22.1
1962,6月3日,20.2
1962,6月4日,19
1962,6月5日,22.6
1962,6月6日,22.8
1962,6月7日,18.3
1962,6月8日,18
1962,6月9日,19.7
1962,6月10日,22
1962,6月11日,18.6
1962,6月12日,19.6
1962,6月13日,19.2
1962,6月14日,22.1
1962,6月15日,24.1
1962,6月16日,22
1962,6月17日,22.8
1962,6月18日,24.3
1962,6月19日,21.4
1962,6月20日,21.3
1962,6月21日,22.6
1962,6月22日,21.5
1962,6月23日,21.2
1962,6月24日,23
1962,6月25日,18.3
1962,6月26日,17.4
1962,6月27日,18.2
1962,6月28日,21.9
1962,6月29日,19.8
1962,6月30日,21.4
1962,7月1日,22.6
1962,7月2日,23.4
1962,7月3日,24.3
1962,7月4日,23.3
1962,7月5日,22.9
1962,7月6日,20.6
1962,7月7日,19.6
1962,7月8日,17.9
1962,7月9日,20.2
1962,7月10日,23.5
1962,7月11日,24.7
1962,7月12日,26.6
1962,7月13日,25.9
1962,7月14日,25.5
1962,7月15日,25.5
1962,7月16日,25.5
1962,7月17日,25.9
1962,7月18日,24.3
1962,7月19日,24.7
1962,7月20日,24.6
1962,7月21日,27.2
1962,7月22日,28.7
1962,7月23日,29
1962,7月24日,27.7
1962,7月25日,28.3
1962,7月26日,28.9
1962,7月27日,28.2
1962,7月28日,25.5
1962,7月29日,27.8
1962,7月30日,28.5
1962,7月31日,27.7
1962,8月1日,27.9
1962,8月2日,27.9
1962,8月3日,29.4
1962,8月4日,29.7
1962,8月5日,25.6
1962,8月6日,26.6
1962,8月7日,29.1
1962,8月8日,28.6
1962,8月9日,30.2
1962,8月10日,28.9
1962,8月11日,28.2
1962,8月12日,27.6
1962,8月13日,28.8
1962,8月14日,29.6
1962,8月15日,28.9
1962,8月16日,28.3
1962,8月17日,28.6
1962,8月18日,27.9
1962,8月19日,26.1
1962,8月20日,26.6
1962,8月21日,30.3
1962,8月22日,28.3
1962,8月23日,29.3
1962,8月24日,28.5
1962,8月25日,26
1962,8月26日,26.2
1962,8月27日,28.3
1962,8月28日,28
1962,8月29日,28.6
1962,8月30日,26.9
1962,8月31日,27.2
1962,9月1日,26.1
1962,9月2日,25.8
1962,9月3日,26.8
1962,9月4日,25.6
1962,9月5日,27.4
1962,9月6日,26
1962,9月7日,23
1962,9月8日,26.6
1962,9月9日,27.6
1962,9月10日,26.4
1962,9月11日,25.1
1962,9月12日,25.7
1962,9月13日,26.2
1962,9月14日,26.1
1962,9月15日,25.7
1962,9月16日,26.1
1962,9月17日,24.9
1962,9月18日,25.9
1962,9月19日,26.7
1962,9月20日,25.6
1962,9月21日,26.2
1962,9月22日,24.5
1962,9月23日,25
1962,9月24日,25.5
1962,9月25日,19.9
1962,9月26日,17.4
1962,9月27日,18
1962,9月28日,20.1
1962,9月29日,21
1962,9月30日,19.3
1963,6月1日,22.1
1963,6月2日,21
1963,6月3日,18.7
1963,6月4日,14.9
1963,6月5日,17.3
1963,6月6日,12.7
1963,6月7日,11.6
1963,6月8日,15.5
1963,6月9日,18.1
1963,6月10日,22.3
1963,6月11日,21.4
1963,6月12日,20.4
1963,6月13日,21
1963,6月14日,22.8
1963,6月15日,23
1963,6月16日,21.4
1963,6月17日,23.2
1963,6月18日,24.4
1963,6月19日,19.8
1963,6月20日,22.9
1963,6月21日,26.9
1963,6月22日,26.6
1963,6月23日,27.2
1963,6月24日,23.8
1963,6月25日,22.6
1963,6月26日,28.3
1963,6月27日,24.1
1963,6月28日,25.5
1963,6月29日,27.6
1963,6月30日,27.4
1963,7月1日,28.1
1963,7月2日,26.3
1963,7月3日,23
1963,7月4日,20.4
1963,7月5日,20.7
1963,7月6日,22.8
1963,7月7日,27
1963,7月8日,29.2
1963,7月9日,27.1
1963,7月10日,26.9
1963,7月11日,22.8
1963,7月12日,22.6
1963,7月13日,24.8
1963,7月14日,26.3
1963,7月15日,27.9
1963,7月16日,26
1963,7月17日,26
1963,7月18日,26
1963,7月19日,22.1
1963,7月20日,22
1963,7月21日,24.7
1963,7月22日,25.5
1963,7月23日,25.5
1963,7月24日,26
1963,7月25日,27.7
1963,7月26日,29.7
1963,7月27日,28.7
1963,7月28日,28
1963,7月29日,28.3
1963,7月30日,28
1963,7月31日,25.2
1963,8月1日,24
1963,8月2日,27
1963,8月3日,27.5
1963,8月4日,27.1
1963,8月5日,27.3
1963,8月6日,24.4
1963,8月7日,24.8
1963,8月8日,25.8
1963,8月9日,27.3
1963,8月10日,29.3
1963,8月11日,28.9
1963,8月12日,29.4
1963,8月13日,29.7
1963,8月14日,28.2
1963,8月15日,28.1
1963,8月16日,29.4
1963,8月17日,27.9
1963,8月18日,25.3
1963,8月19日,22.9
1963,8月20日,25.9
1963,8月21日,26.3
1963,8月22日,27.4
1963,8月23日,28.6
1963,8月24日,27.8
1963,8月25日,25.3
1963,8月26日,26.5
1963,8月27日,26.3
1963,8月28日,25
1963,8月29日,22.8
1963,8月30日,23.9
1963,8月31日,23.3
1963,9月1日,25
1963,9月2日,26.2
1963,9月3日,25.1
1963,9月4日,25.2
1963,9月5日,24.9
1963,9月6日,23.7
1963,9月7日,24.6
1963,9月8日,22.5
1963,9月9日,21.1
1963,9月10日,21.3
1963,9月11日,23.6
1963,9月12日,22.7
1963,9月13日,20.7
1963,9月14日,20.7
1963,9月15日,20.9
1963,9月16日,19.5
1963,9月17日,20.7
1963,9月18日,21.1
1963,9月19日,21.9
1963,9月20日,20.9
1963,9月21日,18.6
1963,9月22日,20.4
1963,9月23日,18.9
1963,9月24日,18.5
1963,9月25日,17
1963,9月26日,19.9
1963,9月27日,21.9
1963,9月28日,18.3
1963,9月29日,18.7
1963,9月30日,16.3
1964,6月1日,20.8
1964,6月2日,21.3
1964,6月3日,20.5
1964,6月4日,23.4
1964,6月5日,21.3
1964,6月6日,16.6
1964,6月7日,20.9
1964,6月8日,22.9
1964,6月9日,19.7
1964,6月10日,20.7
1964,6月11日,20.1
1964,6月12日,19
1964,6月13日,17.5
1964,6月14日,17.9
1964,6月15日,20
1964,6月16日,22.5
1964,6月17日,21.9
1964,6月18日,21.9
1964,6月19日,22.6
1964,6月20日,21.2
1964,6月21日,23.6
1964,6月22日,22.5
1964,6月23日,23
1964,6月24日,23.2
1964,6月25日,22.9
1964,6月26日,25
1964,6月27日,22.4
1964,6月28日,25.3
1964,6月29日,21.4
1964,6月30日,22.4
1964,7月1日,21.2
1964,7月2日,24.7
1964,7月3日,26
1964,7月4日,24.2
1964,7月5日,24.4
1964,7月6日,26.5
1964,7月7日,24.9
1964,7月8日,24.5
1964,7月9日,21
1964,7月10日,21.1
1964,7月11日,24.8
1964,7月12日,25.8
1964,7月13日,27
1964,7月14日,27.9
1964,7月15日,26.4
1964,7月16日,22.1
1964,7月17日,22.7
1964,7月18日,25.3
1964,7月19日,24.6
1964,7月20日,24.9
1964,7月21日,24
1964,7月22日,26.9
1964,7月23日,28.5
1964,7月24日,28
1964,7月25日,27.9
1964,7月26日,28.1
1964,7月27日,28
1964,7月28日,28
1964,7月29日,27.3
1964,7月30日,27.6
1964,7月31日,27.7
1964,8月1日,29
1964,8月2日,28.8
1964,8月3日,29.2
1964,8月4日,27.5
1964,8月5日,26.8
1964,8月6日,28.5
1964,8月7日,28.9
1964,8月8日,29.1
1964,8月9日,29.5
1964,8月10日,29
1964,8月11日,28.9
1964,8月12日,29.1
1964,8月13日,29.4
1964,8月14日,29
1964,8月15日,29.5
1964,8月16日,29.4
1964,8月17日,28.9
1964,8月18日,29.1
1964,8月19日,27.6
1964,8月20日,24.9
1964,8月21日,27.9
1964,8月22日,28.3
1964,8月23日,25.3
1964,8月24日,26.5
1964,8月25日,28.7
1964,8月26日,28.4
1964,8月27日,23.5
1964,8月28日,24.2
1964,8月29日,24.3
1964,8月30日,26.3
1964,8月31日,26.9
1964,9月1日,25.9
1964,9月2日,24.9
1964,9月3日,25.1
1964,9月4日,23.4
1964,9月5日,26.3
1964,9月6日,26.5
1964,9月7日,25
1964,9月8日,24.5
1964,9月9日,25.6
1964,9月10日,26.4
1964,9月11日,23
1964,9月12日,23.3
1964,9月13日,24.7
1964,9月14日,24.6
1964,9月15日,21.9
1964,9月16日,21
1964,9月17日,21.8
1964,9月18日,23
1964,9月19日,24.8
1964,9月20日,19.7
1964,9月21日,21.8
1964,9月22日,20.3
1964,9月23日,15.9
1964,9月24日,15.1
1964,9月25日,22.9
1964,9月26日,22.3
1964,9月27日,17.7
1964,9月28日,14.4
1964,9月29日,18.4
1964,9月30日,17.7
1965,6月1日,19.7
1965,6月2日,22.5
1965,6月3日,21.2
1965,6月4日,15.8
1965,6月5日,19
1965,6月6日,21.7
1965,6月7日,22
1965,6月8日,19.7
1965,6月9日,19.7
1965,6月10日,22.2
1965,6月11日,23
1965,6月12日,21.4
1965,6月13日,19.8
1965,6月14日,17.4
1965,6月15日,19.9
1965,6月16日,21.3
1965,6月17日,21.3
1965,6月18日,22.2
1965,6月19日,21.3
1965,6月20日,23
1965,6月21日,22.6
1965,6月22日,21.1
1965,6月23日,22.5
1965,6月24日,23.3
1965,6月25日,22.3
1965,6月26日,21.5
1965,6月27日,24.4
1965,6月28日,23.1
1965,6月29日,26.5
1965,6月30日,27.3
1965,7月1日,25.1
1965,7月2日,25.3
1965,7月3日,21.3
1965,7月4日,22.1
1965,7月5日,23.4
1965,7月6日,25.3
1965,7月7日,23.8
1965,7月8日,21.9
1965,7月9日,23.1
1965,7月10日,22.1
1965,7月11日,24
1965,7月12日,24.3
1965,7月13日,23.6
1965,7月14日,25.6
1965,7月15日,27
1965,7月16日,28.4
1965,7月17日,25.2
1965,7月18日,25
1965,7月19日,26.7
1965,7月20日,23.1
1965,7月21日,18.5
1965,7月22日,19.1
1965,7月23日,20.3
1965,7月24日,21.6
1965,7月25日,23.8
1965,7月26日,24.5
1965,7月27日,25.2
1965,7月28日,26
1965,7月29日,27.7
1965,7月30日,28.7
1965,7月31日,27.9
1965,8月1日,27.6
1965,8月2日,27.5
1965,8月3日,25.9
1965,8月4日,27.7
1965,8月5日,28
1965,8月6日,27.9
1965,8月7日,29.7
1965,8月8日,27.4
1965,8月9日,27.6
1965,8月10日,27
1965,8月11日,27.6
1965,8月12日,28.9
1965,8月13日,28.2
1965,8月14日,25
1965,8月15日,25.2
1965,8月16日,25.2
1965,8月17日,26.2
1965,8月18日,26.7
1965,8月19日,27.4
1965,8月20日,27.8
1965,8月21日,25.4
1965,8月22日,25.6
1965,8月23日,28.6
1965,8月24日,28.2
1965,8月25日,27.5
1965,8月26日,25.5
1965,8月27日,24.4
1965,8月28日,24.8
1965,8月29日,24.6
1965,8月30日,24
1965,8月31日,23.6
1965,9月1日,23.8
1965,9月2日,23.7
1965,9月3日,24.9
1965,9月4日,24.6
1965,9月5日,24.6
1965,9月6日,21.4
1965,9月7日,23.5
1965,9月8日,22.2
1965,9月9日,19.4
1965,9月10日,23.8
1965,9月11日,25.1
1965,9月12日,21.5
1965,9月13日,19.6
1965,9月14日,19.1
1965,9月15日,23.1
1965,9月16日,24.5
1965,9月17日,25.8
1965,9月18日,24
1965,9月19日,22.2
1965,9月20日,22.4
1965,9月21日,22.9
1965,9月22日,22.7
1965,9月23日,22
1965,9月24日,21.7
1965,9月25日,17.9
1965,9月26日,18.6
1965,9月27日,20.7
1965,9月28日,21.3
1965,9月29日,18.8
1965,9月30日,19.5
1966,6月1日,16.7
1966,6月2日,15.3
1966,6月3日,15.3
1966,6月4日,14.9
1966,6月5日,17.1
1966,6月6日,19.5
1966,6月7日,20.8
1966,6月8日,19.9
1966,6月9日,17.4
1966,6月10日,14.9
1966,6月11日,15.2
1966,6月12日,14.6
1966,6月13日,18.7
1966,6月14日,21.1
1966,6月15日,22.3
1966,6月16日,17.9
1966,6月17日,20.7
1966,6月18日,20.2
1966,6月19日,21.4
1966,6月20日,22.8
1966,6月21日,24.3
1966,6月22日,24.8
1966,6月23日,23.5
1966,6月24日,21.7
1966,6月25日,22.7
1966,6月26日,25.9
1966,6月27日,25.1
1966,6月28日,21.2
1966,6月29日,25.5
1966,6月30日,22.3
1966,7月1日,20.2
1966,7月2日,20.8
1966,7月3日,15.1
1966,7月4日,17.6
1966,7月5日,20.3
1966,7月6日,21.7
1966,7月7日,21.6
1966,7月8日,24.3
1966,7月9日,23.4
1966,7月10日,22
1966,7月11日,23.3
1966,7月12日,24.4
1966,7月13日,22.9
1966,7月14日,23.6
1966,7月15日,25.1
1966,7月16日,26.2
1966,7月17日,27
1966,7月18日,25.7
1966,7月19日,26.1
1966,7月20日,26.6
1966,7月21日,26.9
1966,7月22日,27
1966,7月23日,24.9
1966,7月24日,25.4
1966,7月25日,27.3
1966,7月26日,27.6
1966,7月27日,28.2
1966,7月28日,28.7
1966,7月29日,28.7
1966,7月30日,27.2
1966,7月31日,28.1
1966,8月1日,25.6
1966,8月2日,24
1966,8月3日,24.5
1966,8月4日,25.3
1966,8月5日,26.1
1966,8月6日,27.3
1966,8月7日,28.8
1966,8月8日,27.9
1966,8月9日,25.2
1966,8月10日,25.6
1966,8月11日,28
1966,8月12日,29.1
1966,8月13日,28.9
1966,8月14日,27.6
1966,8月15日,26.4
1966,8月16日,25.8
1966,8月17日,28
1966,8月18日,28.4
1966,8月19日,27.8
1966,8月20日,28.5
1966,8月21日,25.9
1966,8月22日,26.3
1966,8月23日,27.5
1966,8月24日,28.7
1966,8月25日,28
1966,8月26日,25.6
1966,8月27日,25.7
1966,8月28日,27.1
1966,8月29日,27.2
1966,8月30日,27.1
1966,8月31日,26.7
1966,9月1日,28
1966,9月2日,28.1
1966,9月3日,26.2
1966,9月4日,26.1
1966,9月5日,23.3
1966,9月6日,23.3
1966,9月7日,26.4
1966,9月8日,26.6
1966,9月9日,26.2
1966,9月10日,28.5
1966,9月11日,27.7
1966,9月12日,25.9
1966,9月13日,23.1
1966,9月14日,21.2
1966,9月15日,21.8
1966,9月16日,21.3
1966,9月17日,18.3
1966,9月18日,16.8
1966,9月19日,18.1
1966,9月20日,21.2
1966,9月21日,22.4
1966,9月22日,22.5
1966,9月23日,21.4
1966,9月24日,17
1966,9月25日,27.1
1966,9月26日,24.8
1966,9月27日,22.3
1966,9月28日,20.5
1966,9月29日,20.2
1966,9月30日,19.8
1967,6月1日,23.7
1967,6月2日,24.5
1967,6月3日,23.6
1967,6月4日,23.9
1967,6月5日,22.1
1967,6月6日,24.2
1967,6月7日,20
1967,6月8日,21
1967,6月9日,19
1967,6月10日,20.5
1967,6月11日,23.6
1967,6月12日,23.1
1967,6月13日,24.9
1967,6月14日,24.8
1967,6月15日,22.3
1967,6月16日,23.3
1967,6月17日,23.5
1967,6月18日,23.5
1967,6月19日,22.5
1967,6月20日,22
1967,6月21日,23.3
1967,6月22日,23
1967,6月23日,22.5
1967,6月24日,25
1967,6月25日,23.9
1967,6月26日,24
1967,6月27日,23.5
1967,6月28日,22.1
1967,6月29日,24.4
1967,6月30日,22.3
1967,7月1日,21.7
1967,7月2日,22.4
1967,7月3日,25.6
1967,7月4日,26.6
1967,7月5日,23.5
1967,7月6日,23.7
1967,7月7日,27.4
1967,7月8日,23.2
1967,7月9日,22.4
1967,7月10日,24.6
1967,7月11日,23
1967,7月12日,24.3
1967,7月13日,25.4
1967,7月14日,26.8
1967,7月15日,29
1967,7月16日,30
1967,7月17日,28.6
1967,7月18日,27.4
1967,7月19日,27.3
1967,7月20日,28.2
1967,7月21日,28.6
1967,7月22日,28.1
1967,7月23日,27.8
1967,7月24日,27.1
1967,7月25日,27.9
1967,7月26日,28.2
1967,7月27日,28.5
1967,7月28日,28.5
1967,7月29日,27.3
1967,7月30日,26.1
1967,7月31日,26.8
1967,8月1日,27.4
1967,8月2日,26.6
1967,8月3日,27.9
1967,8月4日,28.9
1967,8月5日,29.9
1967,8月6日,28.3
1967,8月7日,26.7
1967,8月8日,27.1
1967,8月9日,28
1967,8月10日,29.5
1967,8月11日,31.1
1967,8月12日,30.1
1967,8月13日,30.2
1967,8月14日,29.1
1967,8月15日,28.1
1967,8月16日,29.1
1967,8月17日,30
1967,8月18日,28
1967,8月19日,27.1
1967,8月20日,26.9
1967,8月21日,25.2
1967,8月22日,27.5
1967,8月23日,27.2
1967,8月24日,29.3
1967,8月25日,29.7
1967,8月26日,27.3
1967,8月27日,27.5
1967,8月28日,28.4
1967,8月29日,28.8
1967,8月30日,24.5
1967,8月31日,24.1
1967,9月1日,24.6
1967,9月2日,25.3
1967,9月3日,26.6
1967,9月4日,27
1967,9月5日,25.5
1967,9月6日,25.6
1967,9月7日,23
1967,9月8日,23.8
1967,9月9日,24.1
1967,9月10日,26.2
1967,9月11日,24.1
1967,9月12日,24
1967,9月13日,23.8
1967,9月14日,20.1
1967,9月15日,19.6
1967,9月16日,24.9
1967,9月17日,22
1967,9月18日,21.3
1967,9月19日,23
1967,9月20日,18.6
1967,9月21日,17.8
1967,9月22日,22.2
1967,9月23日,22.2
1967,9月24日,22.3
1967,9月25日,21.5
1967,9月26日,20.1
1967,9月27日,19.6
